other_links.entity_id,Full Name,Full name (vernacular),First name,Last name,Title (same as alias?),Alias,VIAF ID,Old Occupation data from Kircher DB,expertise/interests,expertise/interests major fields,office/position,Communities,Religion,Gender,Language(s),Published/circulated author?,Publication details,Spouse Name,"Location born (city, country)",birthdate,"Location died (city, country)",deathdate,Biographical notes,comments
47032.0,"Erbermann, Veit",Veit Erbermann,Veit,Erbermann,,,,Jesuit (S.J.),"theology,apology","religious/morality,other",jesuit,clergy,Catholic,male,latin:2,Yes,"Alexandri VII. Papae electio et authoritas a cavillis H. Conringii denuo vindicata. 1657; Viti Erbermanni Interrogationes apologeticae ad Hermannum Conringium. Herbipol: Pigrin, 1654; Viti Erbermanni ... Anti-Musaeus, h. e. Parallela ecclesiae verae et falsae. [1]. Herbipoli: Typis Iobi Hertzii, 1659; Bellarmino, Roberto, Veit Erbermann, and Franz Sausen. Roberti Bellarmini ... Disputationes de controversiis christianae fidei adversus hujus temporis haereticos; Trophaea Romana s. catholicae ecclesiae, quae Lutheranismi propugnatoribus Jenensibus, Jo. Musaeo ... eripuit, erexitque Vitus Erbermannus. 1672. ",,,,,,,
47033.0,"Erdödi, Christoph Alphons von",Christoph Alphons von Erdödi,Christoph Alphons von,Erdödi,,"second name is Antonius, Kri_tof Anton,  ",,,,,count,titled_nobility,Catholic,male,latin:1;italian:1,,,,,,,,,
47035.0,"Faber, Albert Otto",Albert Otto Faber,Albert Otto,Faber,,,,"Physician at the court of Charles II., alchemist",alchemy,other,physician,professional,Quaker,male,latin:1,,,,,,,,,
47036.0,"Faber, Joseph Wilhelm",Johann Wilhelm Faber,Johann Wilhelm,Faber,,,,,,,,,,male,latin:2,,,,,,,,,
47037.0,"Faber, Johann Matthäus",Joseph Matthias Faber,Joseph Matthias,Faber,,,,Jesuit (S.J.),,,"jesuit,preacher",clergy,Catholic,male,latin:1,,,,"Altomünster, Germany",1586-2-24,"Tirnau, Slovak Republic",1653-4-26,,
47038.0,"Fabbrini, Antonio Maria",Antonio Maria Fabbrini,Antonio Maria,Fabbrini,,,,,,,,,,male,italian:1,,,,,,,,,
47039.0,"Fabrizzio, Constantino",Constantino Fabrizzio,Constantino,Fabrizzio,,,,"physician,medico ordinario della citt",medicine,natural philosophy,physician,professional,,male,italian:1,,,,,,,,,
47040.0,"Favoriti, Agostino",Agostino Favoriti,Agostino,Favoriti,,,,"Secretary to Pope Innocent XI, scholar",poetry,poetry,secretary,secular_official,Catholic,male,italian:1,Yes,"Cesarini, Virginio, Agostino Favoriti, Ferdinand von Fu_rstenberg, Stjepan Gradic_, Alexander Pollinus, Natalis Rondininus, Johann Rodger Torck, Balthasar Moretus, and Alexander. Septem illvstrivm virorvm poemata. Antverpiae: Ex Officina plantiniana Balthasaris Moreti, 1662 (poem).",,,,,,"member of ""Pleias Alexandrina,"" an international group of Latin poets whose poetry appeared under the auspices of pope Alexander VII",
47041.0,"Felici, Stefano",Stefano Felici,Stefano,Felici,,,,,,,,,,male,italian:1,,,,,,,,,
47043.0,"Felix, Simon",Simon Felix,Simon,Felix,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47044.0,"Freyberg, Albrecht Ernst von",Albrecht Ernst von Freyberg,Albrecht Ernst von,Freyberg,,,,,,,,,,male,latin:1,,,,,,,,,
47046.0,"Froberger, Hans Jakob",Hans Jakob Froberger,Hans Jakob,Froberger,,,,"composer, musician",music ,music,"composer,musician",professional,Catholic convert,male,german:2,,,,,,,,,
47047.0,"Gaeotti, Marcantonio",Marcantonio Gaeotti,Marcantonio,Gaeotti,,different name,,,,,,,,male,"latin,hebrew:1",,,,,,,,,
47048.0,"Gaigeart, Renée",Renée Gaigeart,Renée,Gaigeart,,Gaigeard,,,,,,,,,french:1,,,,,,,,,
47049.0,"Gailer, Georg",Georg Gailer,Georg,Gailer,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47050.0,"Gans, Johann",Johann Gans,Johann,Gans,,confessor to Ferdinand III,4.5246962E7,"Jesuit (S.J.),confessor to Ferdinand III",,,"jesuit,confessor",clergy,Catholic,male,latin:23,Yes,"Corallorum historia, qua mirabilis eorum ortus, locus natalis, varia genera, praeparationes chymicae quamplurimae, viresque eximiae proponuntur. Francofurti: Sumptibus Lucae Jennisii, 1630; Arboretum genealogicum annotationibus in arbores singulas illustratum: exhibens omnes fere imperii principes et Europæ hodie reges linea recta descendentes a Rudolpho I. Imperatore. Coloniæ Agrippinæ: Apud Ioannem Kinchium, 1638; O_sterreichisches Frawen-Zimer. Das ist, Das Leben aller gebornen Ertzhertzogin von O_sterreich, von Zeiten Rvdolphi Primi Dieses Ertzhaus Erhebers, bis auff diese vnsere Zeiten: das ist das Leben aller gebornen Ertzhertzogin. von O_sterreich, von Zeiten Rudolphi I., dieses Ertzhaus Erhebers, bis auff diese unsere Zeiten. Co_ln: Grevenbruch, 1638. ",,,1591.0,,1662.0,,
47051.0,"Gartino, Giovanni",Giovanni Gartino,Giovanni,Gartino,,different name,,,,,,,,male,german:1,,,,,,,,,
47052.0,"Gassendi, Pierre",Pierre Gassendi,Pierre,Gassendi,,,2.9547503E7,,"natural philosophy,philosophy,classical scholarship,astronomy,mechanics,optics","natural philosophy,history/classical scholarship",priest,clergy,Catholic,male,,Yes,,,,1592-1-22,,1655-10-24,,
47053.0,"Gatto, Giovanni Battista",Giovanni Battista Gatto,Giovanni Battista,Gatto,,different name?,,,,,,,,male,latin:1,,,,,,,,,
47054.0,"Gaudentius, Paganinus",Paganinus Gaudentius,Paganinus,Gaudentius,,Paganino Gaudenzi,,scholar,"languages,history,classical scholarship,apology","languages,history/classical scholarship",professor,,Catholic convert,male,latin:2,Yes,"Gaudenzio, Paganino, and Henricus Ernstius. Ad Antiquitates Etruscas quas Volaterrae nuper dederunt Observationes in quibus Disquisitiones Astronomicae De Etruscarum Antiquitatum Fragmentis auctor quoque notatur. Amstelodami: Jansson, 1639; Academicum instar, in quo ex multigena disciplina non pauca strictim ... ; varia carmina de iisdem aut similibus argumentis inseruntur. Florentiae: Massa, 1639; De philosophiae apud Romanos initio et progressu ... volumen, in quo praeter historiam multa ad contemplationem rerum, et dissidentes veterum sapientum scholas facientia, enarrantur. Pisis: Massa, 1643; Paganini Gaudentii Liber de Justinianaei seculi moribus nonnullis: cum ejusdem dissertatione de successione foeminarum. Argentorati: typis et sumptibus Friderici Spoor, 1654; Beck, Sebastian, and Paganino Gaudenzi. Theorema theologicum de sacrae scripturae seu librorum canonicorum perfectione. Basileae: typis Iohan. Iacobi Genathii, 1613. ",,,,,,should we call his expertise apology? Is there another word?,duplicity/delete
47056.0,"Geiger, Friedrich",Friedrich Geiger,Friedrich,Geiger,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47058.0,"Gelb, Wolfgang",Wolfgang Gelb,Wolfgang,Gelb,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
47059.0,"Gelenius, Aegidius",Aegidius Gelenius,Aegidius,Gelenius,,,,"historian, auditor of Cologne nunciatur, auxiliary bishop of Osnabr","history,church history,hagiography","history/classical scholarship,religious/morality","auditor,bishop","clergy,church_official",Catholic,male,latin:1,Yes,"Preciosa hierotheca: duodecim unionibus Coloniensis historiae exornata. 1634; Gelenius, Aegidius, and Baltasar a Mulheim. De Admiranda, Sacra, Et Civili Magnitudine Coloniae Claudiae Agrippinensis Augustae Ubiorum Urbis. Libri IV.: I. Ubiorum originem, Historiam, vetustatem, & venustatem, explicat. II. Insignia & Ortum Ubiae & Rhenanae Nobilitatis ... III. Urbis est Sacrarium, proferens ecclesiarum fundationes, incrementa, Sacrum Thesaurum ... IV. Sacros & pios Fastos ad Martyrologii formam digestos. Coloniae Agrippinae: Kalcovius, 1645; Vindex libertatis ecclesiasticae et martyr S. Engelbertus archiepiscopus. 1633. ",,,,,,,
47060.0,"Gening, Amerdey",Amerdey Gening,Amerdey,Gening,,,,,,,,,,,italian:1,,,,,,,,,
47061.0,"Gentilotti, Cornelius",Cornelius Gentilotti,Cornelius,Gentilotti,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,Yes,"Ferdinandus Tertius Romanorum Imperator Semper Avgvstvs ...: Panegyrica Fvnebri [funebri], Inter Solennes Triduanasque Exequias Qvas Caesareo-Academicum Soc: Jesu Viennense Collegium Eidem ... In Templo Academico ejusdem Societatis Jesu, ... Anno Salutis M.DC.LVII. Celebravit, Per R. P. Cornelium Gentilottum ... Orbi Propositus. Viennae Austriae: Cosmerovius, 1657; Maria Virgo Sine Macula Concepta: Ferdinando III. Romanor. Imperat. In Arcu Coelesti Repraesentata Ipso die Immaculatae Conceptioni Sacro, Dvm Primvm Antiq. et Celeber. Universitate Vienensi solenniter hoc Festum celebrante in Basilica D. Stephani, Sacra Maiestas Augustissimam sua praesentia reddidit solennitatem. Viennae Austriae: Cosmerovius, 1649. ",,,,,,,
47063.0,"Georg Christian, Duke of Schleswig-Holstein",Duke of Schleswig-Holstein Georg Christian,Duke of Schleswig-Holstein,Georg Christian,,,,Duke of Schleswig-Holstein,,,duke,titled_nobility,Protestant,male,latin:1,,,,,,,,,
47064.0,"Gerwick, Johannes",Johannes Gerwick,Johannes,Gerwick,,,,,,,,,,male,latin:2;italian:1,,,,,,,,,
47065.0,"Geyer, Bernhard",Bernhard Geyer,Bernhard,Geyer,,,,"Jesuit (S.J.),Confessor to Ferdinand IV, King of the Romans",,,"jesuit,confessor",clergy,Catholic,male,latin:5,,,,,,,,,
47066.0,"Gibbes, James Alban",James Alban Gibbes,James Alban,Gibbes,,,6.6397001E7,scholar,"poetry,medicine","poetry,natural philosophy ",physician,professional,Catholic,male,italian:1;latin:1,Yes,"Carminum Iacobi Ghibbesii, poetae laureati Caesarei, pars lyrica, ad exemplum Q. Horatii Flacci quam proxime concinnati. Romae: Ex officina_ Fabij de Falco, 1668; In nuptiis excellentissimorum principum Nicolai Ludovisii et Constantiae Pamphiliae, epithalamium Iacobi Gibbesii Angli. Ode acrosticha. Romae: ex typ. Francisci Monetae, 1645; Oddi, Oddo degli, Marco degli Oddi, Paolo Meietti, James Alban Gibbes, Richard Morland Tollemache Westbury, Oddo degli Oddi, and Oddo degli Oddi. Oddi de Oddis Patauini physici, ac medici clarissimi, De pestis, & pestiferorum omnium affectuum causis, signis, praecautione, & curatione, libri IIII ; Apologiae pro Galeno, tum in logica, tum in philosophia, tum etiam in medicina, libri III ; De coenae, & prandij portione, libri II. Venetiis: Apud Paulum & Antonium Meietos fratres, 1570; In solenni Stvdiorvm Romanae Sapientiae instavratione. Romae: Ex Typographia Iacobi Dragondelli, 1657. ",,,1611.0,,1677.0,,
47068.0,"Giustiniani, Giulio",Giulio Giustiniani,Giulio,Giustiniani,,,,procurator of San Marco in Venice,antiquarian-owner of greek manuscripts library,,,professional,Catholic,male,italian:2,,,,,1624.0,,1699.0,,
47070.0,"Gizzio, Francesco",Francesco Gizzio,Francesco,Gizzio,,,,Oratorian (Cong. Orat.),,,oratorian,clergy,Catholic,male,italian:8,Yes,"L'Echo armoniosa delle sfere celeste, cioe la Correspondenza de'Santi con le Virtu_, alla Gratia Divina : Divisa in dve parti. Napoli: Per il De Bonis, 1693; L'Amor trionfante, rappresentatione sacra della vita e morte della B. Maria Maddalena de Pazzi, Carmelitana. Nap[oli]: per Novello de Bonis, 1668. ",,,,,,,
47071.0,"Glorioso, Giovanni Camillo",Giovanni Camillo Glorioso,Giovanni Camillo,Glorioso,,,4.5359056E7,"Mathematician, Astronomer","mathematics,astronomy",natural philosophy,,,Catholic,male,latin:1,Yes,"De cometis dissertatio astronico-physica pvblice habita in Gymnasio Patavino anno Domini MDCXIX. Venetiis: Ex typographia Varisciana, 1624; Responsio Io. Camilli Gloriosi ad controuersias de cometis peripateticas, sue, potius ad calumnias, & mendacia cuiusdam peripatetici in qva ostenditur præfatum peripateticum, non solum calumniatorem & mendacem, verum etaim putidum esse nosti sæculi Sophistam, ac Aristotelicæ philosophiæ deprauatorem. Venetiis: Apud Variscos, 1626; Glorioso, Giovanni Camillo, and Lazarus Scorigij. Ioannis Camilli Gloriosi Exercitationum mathematicarum decas prima[-tertia] In qua continentur varia & theoremata & problemata. Neapoli: Ex Typographia Lazari Scorigij, 1627. ",,,1572.0,,1643.0,,http://fr.wikipedia.org/wiki/Giovanni_Camillo_Glorioso
47072.0,"Gobat, Georges",Georges Gobat,Georges,Gobat,,,,Jesuit (S.J.),theology,religious/morality,jesuit,clergy,Catholic,male,latin:1,Yes,"Theologia Ivridico-Moralis Sev Accvsatio Canonica Ebriosi: Ad divortium compellendi propter ebriositatem, indeque secuta varia mala. Opus contextum variis & curiosis quaestionibus, decisis ex fundamentis Theologiae Moralis, atque Iurisprudentiae. Cum duplice indice. Constantiae: Hautt, 1661; Alphabetvm Sacri Avdiendi Et Breviarii Recitandi: Quo XXIII. Praecipvis Casibvs Factis Non Fictis Declaratur vniuersa Materia Sacri audiendi, Breuiariique recitandi. Constantiae: Hautt, 1664; Clavis alphabetico-sacramentalis: id est tractatus moralis de sacramentis in genere. Constantiæ: Joannis Jacobi Straub, 1667; Vindiciae Theologicae: Qvibvs Aduersus nonnullos Ivreconsvltos Defendvntvr Et In sua possessione conseruantur Theologi Scribentes de materijs alterutro Iure comprehensis. Friburgi Helvetiorum: Irrbisch, 1654. ",,,,,,,
47073,"Golius, Jacobus",Jacobus Golius,Jacobus,Golius,,Jacob van Gool,1.0605557E7,"orientalist, mathematician, chair of mathematics, chair of Arabic (at Leiden)","orientalism,languages,mathematics","languages,natural philosophy",,professional,Protestant,male,latin:1,Yes,"Castell, Edmund, and Jacobus Golius. Lexicon heptaglotton, hebraicum, chaldaicum, syriacum, samaritanum, æthiopicum, arabicum, conjunctim; et persicum, separatim. In quo, omnes voces ... tam in mssis. qua_m impressis libris, cumprimis autem in Bibliis polyglottis ... continentur ... Cui accessit brevis, & harmonica ... grammaticæ omnium præcedentium linguarum delineatio. Londini: T. Roycroft, 1669; Jacobi Golii Lexicon arabico-latinum, contextum ex probatioribus orientis lexicographis. Lugduni Batavorum: typis Bonaventurae & Abrahami Elseviriorum, prostant Amstelodami apud Johannem Ravesteynivm, 1653. ",,"The Hague, TheNetherlands",1596.0,"Leiden, The Netherlands",1667-9-28,,
47076.0,"Gourdan, Pierre de",Pierre de Gourdan,Pierre de,Gourdan,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,french:1,Yes,"Le Chrestien heureux par la sainte messe, prouve_ par l'E_criture sainte et par les SS. Pe_res,... par le R. P. Pierre de Gourdan. Lyon: F. Comba, 1686.",,,,,,,
47077.0,"Gramann, Johann Hartmann",Johann Hartmann Gramann,Johann Hartmann,Gramann,,,,"physician to the Grand Duke of Muscovy,physician",medicine,natural philosophy,physician,professional,,male,latin:1,Yes,"Friderici, Johann Arnold, and Johann Hartmann Gramann. ... Dissertationem Inauguralem De Phthisi. Jenae: Nisius, 1667; Friderici, Johann Arnold, Johannes Arnoldus Friderici, Johannes Hartmannus Graman, Johann Hartmann Gramann, and Johann Theodor Schenck. Consentiente. Et. Suffragante. Illustri. Facultate. Medica. Praeside. ... Johanne. Arnoldo. Friderici. ... Dissertationem. Inauguralem. De. Phthisi. Pro. Licentia. Summos. In Arte. Medica. Honores. Et. Privilegia. Doctoralia. Legitime. Consequendi. Publicae. Luci. Sistens. ... Disquisitioni. Submittit. Johannes. Hartmannus. Graman. Moscoviensis. ...: Ad. Diem. Iunii. A.R.S. M.DC.LXVII. Ienae: Nisius, 1667. ",,,,,,,
47078.0,"Grandami, Jacques",Jacques Grandami,Jacques,Grandami,,,,Jesuit (S.J.),"natural philosophy,astronomy ",natural philosophy,jesuit,clergy,Catholic,male,latin:2,Yes,"Nova demonstratio immobilitatis terræ petita ex virtute magnetica et quædam alia ad effectus & leges magneticas, usumque longitudinum & universam geographiam spectantia, de novo inventa. Flexiæ: G. Griveau, 1645; Grandami, Jacques, Se_bastien Cramoisy, and Se_bastien Mabre-Cramoisy. Le cours de la comete qui a paru sur la fin de l'anne_e 1664 et au commencement de l'anne_e 1665: avec un traite_ de sa nature, de son mouvement, et de ses effets. A Paris: Chez Sebastien Cramoisy et Sebastien Mabre-Cramoisy, 1665; De Die supremo et natali Christi quaestio evangelica... auctore P. Jacobo Grandamico. Fixae Andecavorum: ex officina G. Laboe, 1661. ",,,,,,,
47079.0,"Gratz, Jacobus",Jacobus Gratz,Jacobus,Gratz,,,3.5563495E7,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,"Nisa, Poland",1629-4-29,"Prague, Czech Republic",1700-2-10,,
47080.0,"Grisgoni, Udalrico",Udalrico Grisgoni,Udalrico,Grisgoni,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
47081.0,"Gronow (Gronovius), Johann Friedrich",Johann Friedrich Gronow (Gronovius),Johann Friedrich,Gronow (Gronovius),,,,Professor of History,history,history/classical scholarship,professor,professional,Protestant,male,latin:1,,,,"Hamburg, Germany",1611-9-8,"Leiden, The Netherlands",1671-12-28,I assume protestant,
47082.0,"Grothaus, Johann",Johann Grothaus,Johann,Grothaus,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:4,,,,,,,,,
47083.0,"Gruszynski, Christoph Stanislas",Christoph Stanislas Gruszynski,Christoph Stanislas,Gruszynski,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47084.0,"Gruterus, Isaac",Isaac Gruterus,Isaac,Gruterus,,,4.8181884E7,,"natural philosophy,classical scholarship","natural philosophy,history/classical scholarship","editor,translator ",,Protestant,male,latin:6,Yes,edited/translated works of Francis Bacon,,,1610.0,,1680.0,I assume protestant. What type of scholar?,
47085.0,"Gualdi, Gioseffo",Gioseffo Gualdi,Gioseffo,Gualdi,,,,"diarist, theologian",,,,,Catholic,male,italian:2,,,,,1609.0,,1688.0,author of Diario del Gualdi - employed in Vatican,
47086.0,"Gugler, Ferdinand",Ferdinand Gugler,Ferdinand,Gugler,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,"Is this Ferdinand S Gugler von Zeilhoven? If so, he is a published author/editor",
47087.0,"Guldenlöwe, Ulrich Friedrich",Ulrich Friedrich Guldenlöwe,Ulrich Friedrich,Guldenlöwe,,,,"count, governor",,,"count,governor","titled_nobility,secular_official",Protestant,male,italian:1,,,,,1638.0,,1704.0,I assume protestant ,
47089.0,"Gumppenberg, Wilhelm",Wilhelm Gumppenberg,Wilhelm,Gumppenberg,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,Yes,"Atlas Marianus quo Sanctae dei genitricis Mariae imaginum miraculosarum origines Duodecim Historiarum Centuriis explicantur. 1672; Iesvs Vir Dolorvm Mariae Matris Dolorosae Filius. Monachii: von Gelder, 1672.",,,,,,,
47090.0,"Guyzet, Roderique",Roderique Guyzet,Roderique,Guyzet,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47092.0,"Hach, Michael Anton",Michael Anton Hach,Michael Anton,Hach,,abbot,,abbot,,,abbot,"clergy,church_official",Catholic,male,latin:2,,,,,,,,,
47093.0,"Hahn, Leonhard",Leonhard Hahn,Leonhard,Hahn,,,,"Guardian of Andreas Kircher,Capuchin (O.F.M. Cap.)",,,"capuchin,guardian",clergy,Catholic,male,latin:1,,,,,,,,,
47094.0,"Haller, Georg",Georg Haller,Georg,Haller,,,,,,,,,,male,latin:1,,,,,,,,,
47095.0,"Han, Severino",Severino Han,Severino,Han,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47096.0,"Hanel, Melchior Balthasar",Melchior Balthasar Hanel,Melchior Balthasar,Hanel,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47097.0,"Hansen, Gerhard",Gerhard Hansen,Gerhard,Hansen,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47098.0,"Harder, Hieronymus",Hieronymus Harder,Hieronymus,Harder,,professor of oriental languages at the university of Leyden,,professor of oriental languages at the university of Leyden,"orientalism,languages",languages,professor,professional,Protestant,male,"latin,arabic:1;latin:2",Yes,"Disputatio Theologica de Theologia Noachica quam. Lugduni Batavorum: Apud viduam & haeredes J. Elsevirii, 1668; Zwinger, Johann, and Hieronymus Harder. Disputatio Philosophica de Sede Animae Rationalis. Basileae: Deckerus, 1664.",,,,,,,
47099.0,"Harsdörffer, Georg Philipp",Georg Philipp Harsdörffer,Georg Philipp,Harsdörffer,,,9.0634351E7,senator,,,senator,secular_official,Protestant,male,latin:11,Yes,"Poetischer Trichter, 1648-53; Das Schauspiel teutscher Sprichwo_rter, 1664; Der Grosse Schau-Platz Lust- und Lehrreicher Geschichte. 1651; Heraclitus und Democritus. 1652. ",,"Nuremberg, Germany",1607-11-1,"Nuremberg, Germany",1658-9-17,"poet, translator",
47100.0,"Hartenberg, Franz Ernst von",Franz Ernst von Hartenberg,Franz Ernst von,Hartenberg,,,,,,,count,titled_nobility,Catholic,male,latin:1,,,,,,,,,
47101.0,"Hartmann, Jakob",Jakob Hartmann,Jakob,Hartmann,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47102.0,"Hartmann, Siegmund Ferdinand",Siegmund Ferdinand Hartmann,Siegmund Ferdinand,Hartmann,,,,Jesuit (S.J.),mathematics,natural philosophy,jesuit,clergy,Catholic,male,latin:1,Yes,"La duplications du triangle isogone et des autres figures rectilignes.., in: Journal des Savants 1682. Observatio cometae anno 1664.",,"Vienna, Austria",1632.0,"Prague, Czech Republic",1681.0,,
