documentid,title,doc_type,subject,language,,author_ln,author_fn,author_occupation,,recipient_fn,recipient_ln,recipient_occupation,source_location,source_lat,source_long,sent_yr,,,,,,
2286,"Ferrari (no given name) to Kircher, Trent, 16 July 1673",letter,,Italian,950,Ferrari,[unidentified],,51,Kircher,Athanasius,Jesuit (S.J.),Trent,46.0667,11.1191,1673,0,16,16,,,
1110,"Filippo Carlo (Mahamet Chelebi), Prince of Tunis, to Kircher, Tunis, 20 March 1668",letter,,Italian,36,Filippo Carlo (Mahamet Chelebi),Prince of Tunis,Prince of Tunis,51,Kircher,Athanasius,Jesuit (S.J.),Tunis,33.8869,9.5375,1668,0,20,16,,,
1112,"Filippo Carlo (Mahamet Chelebi), Prince of Tunis, to Kircher, 20 March 1668",letter,,Italian,36,Filippo Carlo (Mahamet Chelebi),Prince of Tunis,Prince of Tunis,51,Kircher,Athanasius,Jesuit (S.J.),Tunis,33.8869,9.5375,1668,0,20,16,,,
1113,"Filippo Carlo (Mahamet Chelebi), Prince of Tunis, to Kircher, 30 July 1667",letter,,Italian,36,Filippo Carlo (Mahamet Chelebi),Prince of Tunis,Prince of Tunis,51,Kircher,Athanasius,Jesuit (S.J.),Tunis,33.8869,9.5375,1667,0,30,16,,,
342,"Filippo Carlo (Mahamet Chelebi), Prince of Tunis, to Kircher, Tunis, 26 September 1660",letter,"salutations,news",Italian,36,Filippo Carlo (Mahamet Chelebi),Prince of Tunis,Prince of Tunis,51,Kircher,Athanasius,Jesuit (S.J.),Tunis,33.8869,9.5375,1660,0,26,16,,,
565,"Filippo Carlo (Mahamet Chelebi), Prince of Tunis, to Kircher, Tunis, 12 June 1655",letter,,Italian,36,Filippo Carlo (Mahamet Chelebi),Prince of Tunis,Prince of Tunis,51,Kircher,Athanasius,Jesuit (S.J.),Tunis,33.8869,9.5375,1655,0,12,16,,,
2201,"Filippo Carlo (Mahamet Chelebi), Prince of Tunis, to Kircher, Tunis, 12 June 1655",letter,,Italian,36,Filippo Carlo (Mahamet Chelebi),Prince of Tunis,Prince of Tunis,51,Kircher,Athanasius,Jesuit (S.J.),Tunis,33.8869,9.5375,1655,0,12,16,,,
623,"Filippo Carlo (Mahamet Chelebi), Prince of Tunis, to Kircher, Tunis, 20 September 1650",letter,,Italian,36,Filippo Carlo (Mahamet Chelebi),Prince of Tunis,Prince of Tunis,51,Kircher,Athanasius,Jesuit (S.J.),Tunis,45.0706,7.6866,1650,0,20,16,,,
1093,"Christian Augustin Flader to Kircher, Brno (Brünn), 8 February 1669",letter,,Latin,844,Flader,Christian Augustin,Secretary to Cardinal Ernst Adalbert von Harrach,51,Kircher,Athanasius,Jesuit (S.J.),Brno (Brünn),49.1910,16.6115,1669,0,8,16,,,
2007,"Christian Augustin Flader to Kircher, Brno (Brünn), 14 October 1668",letter,,Latin,844,Flader,Christian Augustin,Secretary to Cardinal Ernst Adalbert von Harrach,51,Kircher,Athanasius,Jesuit (S.J.),Brno (Brünn),49.1910,16.6115,1668,0,14,16,,,
1653,"Christian Augustin Flader to Kircher, Brno (Brünn), 14 October, 1662",letter,,Latin,844,Flader,Christian Augustin,Secretary to Cardinal Ernst Adalbert von Harrach,51,Kircher,Athanasius,Jesuit (S.J.),Brno (Brünn),49.1910,16.6115,1662,0,14,16,,,
1020,"Christian Augustin Flader to Johann Jakob Wegmann, no place. 22 August 1667","letter,copy,apograph","Mundus Subterraneus,books,book trade","Latin,German",844,Flader,Christian Augustin,Secretary to Cardinal Ernst Adalbert von Harrach,858,Wegmann,Johann Jakob,,no place given,0.0000,0.0000,1667,0,22,16,,,
1868,"Martin Fogelius to Kircher, Lyon, 24 July 1664",letter,,Latin,845,Fogelius,Martin,professor in Hamburg,51,Kircher,Athanasius,Jesuit (S.J.),Lyon,45.7673,4.8343,1664,0,24,16,,,
1823,"Martin Fogelius to Kircher, Montbéliard, 22 September 1664",letter,,Latin,845,Fogelius,Martin,,51,Kircher,Athanasius,Jesuit (S.J.),Montbéliard,47.5119,6.7997,1664,0,22,16,,,
2611,"Friedrich Fontanner to Jacques Viva, Palermo, 27 May 1647",letter,,"Latin,German",979,Fontanner,Friedrich,Jesuit (S.J.),802,Viva (Fiva),Jacques,Jesuit (S.J.),Palermo,38.1156,13.3614,1647,0,27,16,,,
2548,"Georges Fournier to Kircher, Paris, 29 March 1642",letter,,Latin,846,Fournier,Georges,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Paris,48.8567,2.3510,1642,0,29,16,,,
2571,"Georges Fournier to Kircher, Paris, 18 April 1642",letter,,Latin,846,Fournier,Georges,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Paris,48.8567,2.3510,1642,0,18,16,,,
2767,"Abraham von Frankenberg to Kircher, Gdansk, 31 August 1657",letter,,Latin,847,Frankenberg,Abraham von,"mystic, author, poet, hymn-writer",51,Kircher,Athanasius,Jesuit (S.J.),Gdansk,54.3520,18.6466,1657,0,31,16,,,
957,"Abraham von Frankenberg to Kircher, Gdansk, 17 February 1649",letter,,Latin,847,Frankenberg,Abraham von,"mystic, author, poet, hymn-writer",51,Kircher,Athanasius,Jesuit (S.J.),Gdansk,54.3520,18.6466,1649,0,17,16,,,
903,"Abraham von Frankenberg to Kircher, Gdansk, 1 May 1648",letter,,Latin,847,Frankenberg,Abraham von,"mystic, author, poet, hymn-writer",51,Kircher,Athanasius,Jesuit (S.J.),Gdansk,54.3520,18.6466,1648,0,1,16,,,
951,"Abraham von Frankenberg to Kircher, Gdansk, 14 June 1646",letter,,Latin,847,Frankenberg,Abraham von,"mystic, author, poet, hymn-writer",51,Kircher,Athanasius,Jesuit (S.J.),Gdansk,54.3520,18.6466,1646,0,14,16,,,
894,"Abraham von Frankenberg to Kircher, Ludwigsdorff, 16 April 1651",letter,,Latin,847,Frankenberg,Abraham von,,51,Kircher,Athanasius,Jesuit (S.J.),Ludwigsdorff,48.1192,14.8064,1651,0,16,16,,,
939,"Abraham von Frankenberg to Kircher, 21 October 1651",letter,,Latin,847,Frankenberg,Abraham von,,51,Kircher,Athanasius,Jesuit (S.J.),Ludwigsdorff,48.1192,14.8064,1651,0,21,16,,,
994,"Abraham von Frankenberg to Kircher, Weichselmünde, 1 March 1647",letter,,Latin,847,Frankenberg,Abraham von,,51,Kircher,Athanasius,Jesuit (S.J.),Weichselmünde,51.5096,-0.1586,1647,0,1,16,,,
625,"Franz Ertmann, Elector of Saxony, to Kircher, Padua, 16 May 1648",letter,,Italian,37,Franz Ertmann,Elector of Saxony,Elector of Saxony,51,Kircher,Athanasius,Jesuit (S.J.),Padua,45.4096,11.8766,1648,0,16,16,,,
435,"Franz Ertmann, Elector of Saxony to Kircher, Ratzeburg, 31 August 1661",letter,,Latin,37,Franz Ertmann,Elector of Saxony,Elector of Saxony,51,Kircher,Athanasius,Jesuit (S.J.),Ratzeburg,53.6994,10.7614,1661,0,31,16,,,
421,"Franz Ertmann, Elector of Saxony to Kircher, Ratzeburg, 14/24 August 1660",letter,"collecting,catalogues,books",Latin,37,Franz Ertmann,Elector of Saxony,Elector of Saxony,51,Kircher,Athanasius,Jesuit (S.J.),Ratzeburg,53.6994,10.7614,1660,0,24,20,,,
428,"Franz Ertmann, Elector of Saxony, to Kircher, Ratzeburg, 16/26 January 1660",letter,"Obelisci aegyptiaci interpretatio,Egypt and egyptology,books",Latin,37,Franz Ertmann,Elector of Saxony,Elector of Saxony,51,Kircher,Athanasius,Jesuit (S.J.),Ratzeburg,53.6994,10.7614,1660,0,16,19,,,
416,"Franz Ferdinand, Elector of Saxony, to Kircher, Neuhausen, 27 March 1662",letter,"religion,politics,news,miracles",Latin,211,Franz Ferdinand,Elector of Saxony,Elector of Saxony,51,Kircher,Athanasius,Jesuit (S.J.),Neuhausen,50.6667,13.4667,1662,0,27,16,,,
2809,"Albrecht Ernst von Freyberg to Kircher, Paris, 6 May 1647",letter,,Latin,402,Freyberg,Albrecht Ernst von,,51,Kircher,Athanasius,Jesuit (S.J.),Paris,48.8567,2.3510,1647,0,6,16,,,
538,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, Brussels, 3 February 1651",letter,,Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Brussels,50.8463,4.3547,1651,0,3,16,,,
539,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, Brussels, 20 January 1651",letter,,Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Brussels,50.8463,4.3547,1651,0,20,16,,,
540,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, Brussels, 3 May 1651",letter,,Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Brussels,50.8463,4.3547,1651,0,3,16,,,
593,"Friedrich, Landgrave of Hesse-Darmstadt, to Kircher, Brussels, 9 July 1651",letter,,German,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Brussels,50.8463,4.3547,1651,0,9,16,,,
542,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, Cologne, 15 June 1659",letter,,Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Cologne,50.9407,6.9599,1659,0,15,16,,,
543,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, ""di casa"", 28 December 1656",letter,,Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),di casa,31.2099,121.4436,1656,0,28,16,,,
326,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, Heitersheim, 8 February 1666",letter,,Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Heitersheim,47.8720,7.6603,1666,0,8,16,,,
284,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, Heitersheim, 8 April 1665",letter,"Fisiologia Nuova della Natura delle Comete,books,astronomy,alchemy",Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Heitersheim,47.8720,7.6603,1665,0,8,16,,,
286,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, Heitersheim, 24 June 1665",letter,"patronage,Mentorella,Historia Eustachio-Mariana,gifts,books,architecture",Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Heitersheim,47.8720,7.6603,1665,0,24,16,,,
300,"Friedrich, Landgrave of Hesse-Darmstadt, to Kircher, Heitersheim, 18 September 1665",letter,"reading,gifts,books,Arithmologia",Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Heitersheim,47.8720,7.6603,1665,0,18,16,,,
303,"Friedrich, Landgrave of Hesse-Darmstadt, to Kircher, Heitersheim, 10 August 1663",letter,"polygraphy,Polygraphia Nova,dedications,books",Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Heitersheim,47.8720,7.6603,1663,0,10,16,,,
429,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, Heitersheim, 21 June 1661",letter,"gifts,books",Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Heitersheim,47.8720,7.6603,1661,0,21,16,,,
426,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, Heitersheim, 14 April 1660",letter,"politics,news",Latin,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Heitersheim,47.8720,7.6603,1660,0,14,16,,,
430,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, Heitersheim, 14 April 1660",letter,"recommendations,patronage",Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Heitersheim,47.8720,7.6603,1660,0,14,16,,,
285,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, Heitersheim, 13 May 1665","letter,accompanying letter","comets,books,astronomical observations,alchemy",Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Heitersheim,47.8720,7.6603,1665,0,13,16,,,
537,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, Mainz, 25 March 1652",letter,,Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Mainz,49.9951,8.2674,1652,0,25,16,,,
541,"Friedrich, Landgrave of Hesse-Darmstadt to Kircher, Malta, 2 June 1638",letter,,Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Malta,35.9375,14.3754,1638,0,2,16,,,
1255,"Friedrich, Landgrave of Hesse-Darmstadt, to Kircher, Rome, 22 September 1671",letter,,Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Rome,41.8955,12.4823,1671,0,22,16,,,
1095,"Friedrich, Landgrave of Hesse-Darmstadt, to Kircher, Rome, 5 September 1669",letter,,Italian,172,Friedrich,Landgrave of Hesse-Darmstadt,Cardinal,51,Kircher,Athanasius,Jesuit (S.J.),Rome,41.8955,12.4823,1669,0,5,16,,,
419,"Friedrich, Prince of Anhalt-Bernburg to Kircher, Venice, 6 March 1653",letter,,German,118,Friedrich,Prince of Anhalt-Bernburg,Prince of Anhalt-Bernburg,117,Gering,Ulrich,Jesuit (S.J.),Venice,45.4343,12.3388,1653,0,6,16,,,
535,"Friedrich Johannes, Duke of Schleswig-Holstein to Kircher, Gottorp, 4 September 1657",letter,,Latin,170,Friedrich Johannes,Duke of Schleswig-Holstein,Duke of Schleswig-Holstein,51,Kircher,Athanasius,Jesuit (S.J.),Gottorp,54.5117,9.5414,1657,0,4,16,,,
529,"Friedrich Johannes, Duke of Schleswig-Holstein to Kircher, Gottorp, 2 August 1655",letter,,Latin,170,Friedrich Johannes,Duke of Schleswig-Holstein,Duke of Schleswig-Holstein,51,Kircher,Athanasius,Jesuit (S.J.),Gottorp,54.5117,9.5414,1655,0,2,16,,,
533,"Friedrich Johannes, Duke of Schleswig-Holstein to Kircher, Gottorp, 8 January 1653",letter,,Latin,170,Friedrich Johannes,Duke of Schleswig-Holstein,Duke of Schleswig-Holstein,51,Kircher,Athanasius,Jesuit (S.J.),Gottorp,54.5117,9.5414,1653,0,8,16,,,
911,"Friedrich Johannes, Duke of Schleswig-Holstein, to Kircher, Gottorp, 15 February 1652",letter,,Latin,170,Friedrich Johannes,Duke of Schleswig-Holstein,Duke of Schleswig-Holstein,51,Kircher,Athanasius,Jesuit (S.J.),Gottorp,54.5117,9.5414,1652,0,15,16,,,
530,"Friedrich Johannes, Duke of Schleswig-Holstein to Kircher, Gottorp, 3 March 1650",letter,,Latin,170,Friedrich Johannes,Duke of Schleswig-Holstein,Duke of Schleswig-Holstein,51,Kircher,Athanasius,Jesuit (S.J.),Gottorp,54.5117,9.5414,1650,0,3,16,,,
531,"Friedrich Johannes, Duke of Schleswig-Holstein to Kircher, Gottorp, 24 September 1650",letter,,Latin,170,Friedrich Johannes,Duke of Schleswig-Holstein,Duke of Schleswig-Holstein,51,Kircher,Athanasius,Jesuit (S.J.),Gottorp,54.5117,9.5414,1650,0,24,16,,,
532,"Friedrich Johannes, Duke of Schleswig-Holstein to Kircher, Gottorp, 5 November 1650",letter,,Latin,170,Friedrich Johannes,Duke of Schleswig-Holstein,Duke of Schleswig-Holstein,51,Kircher,Athanasius,Jesuit (S.J.),Gottorp,54.5117,9.5414,1650,0,5,16,,,
534,"Friedrich Johannes, Duke of Schleswig-Holstein to Kircher, Gottorp, 4 December 1648",letter,,Latin,170,Friedrich Johannes,Duke of Schleswig-Holstein,Duke of Schleswig-Holstein,51,Kircher,Athanasius,Jesuit (S.J.),Gottorp,54.5117,9.5414,1648,0,4,16,,,
559,"Undated postscript [1652?] sent from Johann Adolph, Duke of Schleswig-Holstein, to Kircher",letter,,Italian,170,Friedrich Johannes,Duke of Schleswig-Holstein,Duke of Schleswig-Holstein,51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
343,"Friedrich Wilhelm, Elector of Brandenburg, to August, Duke of Braunschweig-Lüneburg, Cöln an der Spree, 6 December 1663",letter,"books,authorship",German,39,Friedrich Wilhelm,Elector of Brandenburg,Elector of Brandenburg,13,August,Duke of Braunschweig-Lüneburg,Duke of Braunschweig-Lüneburg,Cöln an der Spree,0.0000,0.0000,1663,0,6,16,,,
910,"Hans Jakob Froberger to Kircher, Regensburg, 9 February 1654",letter,,German,404,Froberger,Hans Jakob,Holy Roman Emperor,51,Kircher,Athanasius,Jesuit (S.J.),Regensburg,49.0165,12.1009,1654,0,9,16,,,
908,"Hans Jakob Froberger to Kircher, Vienna, 18 September, no year given",letter,,German,404,Froberger,Hans Jakob,"composer, musician",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,0,0,18,16,Johann Jakob Froberger,,
693,"Marcantonio Gaeotti to Kircher, no place, undated (copy)","letter,copy,apograph","writing systems,hieroglyphics,Egypt and egyptology","Latin,Hebrew",405,Gaeotti,Marcantonio,,51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
2879,"Renée Gaigerat to Kircher, Sablé, 15 January 1650",letter,,French,406,Gaigerat,Renée,,51,Kircher,Athanasius,Jesuit (S.J.),Sablé,47.8333,-0.3333,1650,0,15,16,,,
2429,"Georg Gailer to Kircher, Varasdin, 25 October 1678",letter,,Latin,407,Gailer,Georg,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Varasdin,0.0000,0.0000,1678,0,25,16,,,
1473,"Johann Gans to Kircher, Ebersdorf, 11 October 1642",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Ebersdorf,50.2199,11.0708,1642,0,11,16,,,
1460,"Johann Gans to Kircher, Linz, 2 June 1646",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Linz,48.3061,14.2863,1646,0,2,16,,,
1471,"Johann Gans to Kircher, Linz, 7 July 1646",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Linz,48.3061,14.2863,1646,0,7,16,,,
1469,"Johann Gans to Kircher, Linz, 28 October 1645",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Linz,48.3061,14.2863,1645,0,28,16,,,
1464,"Johann Gans to Kircher, Linz, 21 December 1644",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Linz,48.3061,14.2863,1644,0,21,16,,,
1465,"Johann Gans to Kircher, Linz, 19 November 1644",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Linz,48.3061,14.2863,1644,0,19,16,,,
1462,"Johann Gans to Kircher, Pozsony, 22 March 1655",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Pozsony,48.1484,17.1073,1655,0,22,16,,,
1470,"Johann Gans to Kircher, Pozsony, 2 October 1646",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Pozsony,48.1484,17.1073,1646,0,2,16,,,
1463,"Johann Gans to Kircher, Pozsony, 19 May 1644",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Pozsony,48.1484,17.1073,1644,0,19,16,,,
1479,"Johann Gans to Kircher, Prague, 27 November 1647",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1647,0,27,16,,,
1466,"Johann Gans to Kircher, Prague, 3 February 1645",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1645,0,3,16,,,
1468,"Johann Gans to Kircher, Regensburg, 13 March 1653",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Regensburg,49.0165,12.1009,1653,0,13,16,,,
1461,"Johann Gans to Kircher, Regensburg, 25 June 1641",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Regensburg,49.0165,12.1009,1641,0,25,16,,,
1474,"Johann Gans to Kircher, Regensburg, 30 July 1641",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Regensburg,49.0165,12.1009,1641,0,30,16,,,
1475,"Johann Gans to Kircher, Regensburg, 10 February 1641",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Regensburg,49.0165,12.1009,1641,0,10,16,,,
1477,"Johann Gans to Kircher, Regensburg, 30 April 1641",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Regensburg,49.0165,12.1009,1641,0,30,16,,,
1458,"Johann Gans to Kircher, Vienna, 1 March 1656",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1656,0,1,16,,,
1459,"Johann Gans to Kircher, Vienna, 18 March 1651",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1651,0,18,16,,,
1467,"Johann Gans to Kircher, Vienna, 28 January 1651",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1651,0,28,16,,,
1472,"Johann Gans to Kircher, Vienna, 30 April 1650",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1650,0,30,16,,,
1476,"Johann Gans to Kircher, Vienna, 6 February 1649",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1649,0,6,16,,,
1480,"Johann Gans to Kircher, Vienna, 7 August 1649",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1647,0,7,16,,,
1478,"Johann Gans to Kircher, Vienna, 24 June 1645",letter,,Latin,408,Gans,Johann,"Jesuit (S.J.),confessor to Ferdinand III",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1645,0,24,16,,,
1003,"Giovanni Gartino to Kircher, no place, undated",letter,,German,409,Gartino,Giovanni,,51,Kircher,Athanasius,Jesuit (S.J.),Stuttgart,49.3008,7.0660,0,,,16,,,
997,"Giovanni Battista Gatto to Kircher, Genoa, 24 January 1656",letter,,Latin,411,Gatto,Giovanni Battista,,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1656,0,24,16,,,
2744,"Paganinus Gaudentius to Kircher, Pisa, 23 February 1657",letter,,Latin,412,Gaudentius,Paganinus,scholar,51,Kircher,Athanasius,Jesuit (S.J.),Pisa,43.7161,10.3966,1657,0,23,16,,,
2796,"Paganinus Gaudentius to Kircher, Pisa, 2 February 1648",letter,,Latin,412,Gaudentius,Paganinus,scholar,51,Kircher,Athanasius,Jesuit (S.J.),Pisa,43.7161,10.3966,1648,0,2,16,,,
2431,"Friedrich Geiger to Kircher, Fulda, 5 September 1678",letter,,Latin,414,Geiger,Friedrich,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Fulda,50.5539,9.6743,1678,0,5,16,,,
2433,"Wolfgang Gelb to Kircher, Vienna, 4 December, 1678",letter,,Latin,416,Gelb,Wolfgang,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1678,0,4,16,,,
2434,"Wolfgang Gelb to Kircher, Vienna, 12 December 1677",letter,,Latin,416,Gelb,Wolfgang,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1677,0,12,16,,,
2741,"Aegidius Gelenius to Kircher, Cologne, 28 September 1653",letter,,Latin,417,Gelenius,Aegidius,"historian, auditor of Cologne nunciatur, auxiliary bishop of Osnabrück",51,Kircher,Athanasius,Jesuit (S.J.),Cologne,50.9407,6.9599,1653,0,28,16,,,
