other_links.entity_id,Full name (vernacular),First name,Last name,Full name,VIAF ID,Title (same as alias?),Alias,Old Occupation data from Kircher DB,expertise/interests,expertise/interests major fields,office/position,Communities,Religion,Gender,Language(s),Published/circulated author?,Publication details,Spouse Name,"Location born (city, country)",birthdate,"Location died (city, country)",deathdate,Biographical notes,comments
46765,Giambattista Riccioli,Giambattista,Riccioli,"Riccioli, Giambattista",,,,Jesuit (S.J.),natural philosophy,natural philosophy,jesuit,clergy,Catholic,male,italian:7;latin:16,Yes,"Almagestum novum astronomiam veterem novamque complectens observationibus aliorum, et propriis novisque theorematibus, problematibus ac tabulis promotam ... Tomus 1, partes i, ii, 1651; Geographia et hydrographia, libr. XII, 1661; Chronologiae reformatae et ad certas conclusiones redactae, 1669.",,,,,,,
46957,Gianantonio Caprini,Gianantonio,Caprini,"Caprini, Gianantonio",,,Rector of the Collegio Romano,Jesuit (S.J.),,,"rector,jesuit","clergy,church_official",Catholic,male,italian:1,,,,,,,,,
46736,Giancarlo de' Medici,Giancarlo de',Medici,"Medici, Giancarlo de'",,,Cardinal,Cardinal,,,cardinal,"clergy,church_official",Catholic,male,italian:4,,,,,,,,,
47409,Gilbert Talbot,Gilbert,Talbot,"Talbot, Gilbert",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
47085,Gioseffo Gualdi,Gioseffo,Gualdi,"Gualdi, Gioseffo",,,,"diarist, theologian",,history/classical scholarship,,,Catholic,male,italian:2,,,,,1609,,1688,author of Diario del Gualdi - employed in Vatican,
47378,Giovanni Andrea Severo,Giovanni Andrea,Severo,"Severo, Giovanni Andrea",,,,,,,,,,male,italian:1,,,,,,,,different name. I suggest Giovanni Andrea Casella,
47395,Giovanni Andrea Spinola,Giovanni Andrea,Spinola,"Spinola, Giovanni Andrea",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,Yes,"Chori inter philosophicas concertationes, Genoa 1645. Il cvore in volta, e'l cvore in scena; saggio di lettere, e poesie, e componimenti dramatici, Genoa 1695.",,,,,,,
47507,Giovanni Antonio Coprini,Giovanni Antonio,Coprini,"Coprini, Giovanni Antonio",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
47301,Giovanni Antonio Porcinari,Giovanni Antonio,Porcinari,"Porcinari, Giovanni Antonio",,,,,,,,,,male,italian:1,,,,,,,,,
46888,Giovanni Aziccio,Giovanni,Aziccio,"Aziccio, Giovanni",,,Joannes Azzicio,,,,,,,male,latin:3,,,,,,,,,
47015,Giovanni Battista Doni,Giovanni Battista,Doni,"Doni, Giovanni Battista",54194455,,,musicologist,music ,music,professor,professional,Catholic,male,latin:1;italian:1,Yes,"Lyra Barberina, 1763; De prestantia musicae veteris, libri tres., 1647",,"Florence, Italy",1593,"Florence, Italy",1647,,
47053,Giovanni Battista Gatto,Giovanni Battista,Gatto,"Gatto, Giovanni Battista",,,different name?,,,,,,,male,latin:1,,,,,,,,,
47116,Giovanni Battista Hodierna,Giovanni Battista,Hodierna,"Hodierna, Giovanni Battista",71540635,,,"astronomer, priest",astronomy ,natural philosophy,priest,clergy,Catholic,male,latin:1,Yes,"De admirandis phasibvs in sole et lvna visis ponderations opticæ, physicæ, et astronomicæ : in quæstiones incidentes. Panormi: Typis N. Bua, 1656; Archmede redivivo con la stadera del momento. Palermo: Per Decio Cirillo, 1644; etc.",,"Ragusa, Italy",1597-4-13,"Palma di Montechiaro, Italy",1660-8-6,,
47300,Giovanni Battista Podestà,Giovanni Battista,Podestà,"Podestà, Giovanni Battista",,,,"interpreter, professor",,"history/classical scholarship,languages","interpreter,professor",professional,Catholic,male,latin:14;italian:1,Yes,"Annali ottomanici, Vienna 1672. Fax reminiscentiae ad accessum practicum in lectiones scripturarum arabicarum vocalibus destitutarum : praesupposita scientia grammaticali, Vienae 1689.",,,,,,isn't he also an orientalist? What kind of professor?,
47320,Giovanni Battista Rinaldini,Giovanni Battista,Rinaldini,"Rinaldini, Giovanni Battista",,,,,,,,,,male,latin:1,,,,,,,,,
47396,Giovanni Battista Spinola,Giovanni Battista,Spinola,"Spinola, Giovanni Battista",,,Cardinal,Cardinal,,,cardinal,"church_official,clergy",Catholic,male,italian:1,,,,,,,,,
47628,Giovanni Battista Visconti,Giovanni Battista,Visconti,"Visconti, Giovanni Battista",,,,,,,,,,male,italian:1,,,,,,,,bishop of Novara,
47470,Giovanni Battista Zupi,Giovanni Battista,Zupi,"Zupi, Giovanni Battista",,,,Jesuit (S.J.),"mathematics,natural history",natural philosophy,jesuit,clergy,Catholic,male,latin:1;italian:1,Yes,"Giornale dell'incendio dell'Vessuuio dell'ano M.DC.LX. con le osseruationi matematiche, roma 1660.",,,,,,,
46906,Giovanni Berardo,Giovanni,Berardo,"Berardo, Giovanni",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
47071,Giovanni Camillo Glorioso,Giovanni Camillo,Glorioso,"Glorioso, Giovanni Camillo",45359056,,,"Mathematician, Astronomer","mathematics,astronomy",natural philosophy,professor,professional,Catholic,male,latin:1,Yes,"De cometis dissertatio astronico-physica pvblice habita in Gymnasio Patavino anno Domini MDCXIX. Venetiis: Ex typographia Varisciana, 1624; Responsio Io. Camilli Gloriosi ad controuersias de cometis peripateticas, sue, potius ad calumnias, & mendacia cuiusdam peripatetici in qva ostenditur præfatum peripateticum, non solum calumniatorem & mendacem, verum etaim putidum esse nosti sæculi Sophistam, ac Aristotelicæ philosophiæ deprauatorem. Venetiis: Apud Variscos, 1626; Glorioso, Giovanni Camillo, and Lazarus Scorigij. Ioannis Camilli Gloriosi Exercitationum mathematicarum decas prima[-tertia] In qua continentur varia & theoremata & problemata. Neapoli: Ex Typographia Lazari Scorigij, 1627. ",,,1572,,1643,,http://fr.wikipedia.org/wiki/Giovanni_Camillo_Glorioso
46841,Giovanni Casimiro,Giovanni,Casimiro,"Casimiro, Giovanni",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
47191,Giovanni Crisostomo Magneni,Giovanni Crisostomo,Magneni,"Magneni, Giovanni Crisostomo",,,"Magnen, Magni",scholar,medicine,natural philosophy,physician,professional,Catholic,male,latin:1,,,,,,,,what kind of scholar?,
46964,Giovanni Domenico Cassini,Giovanni Domenico,Cassini,"Cassini, Giovanni Domenico",36947382,Director of Paris Observatory,,astronomer,astronomy,natural philosophy,"professor,director",professional,Catholic,male,latin:2,Yes,,,,,,,,
47338,Giovanni Domenico de Saluzzo,Giovanni Domenico de,Saluzzo,"Saluzzo, Giovanni Domenico de",,,,,,,,,,male,italian:2,,,,,,,,,
47208,Giovanni Filippo Marucelli,Giovanni Filippo,Marucelli,"Marucelli, Giovanni Filippo",,,,,,,diplomat,secular_official,Catholic,male,latin:3,,,,,,,,Tuscan representative in Paris,
47408,Giovanni Filippo Strada (alias Wegerer),Giovanni Filippo,Strada (alias Wegerer),"Strada (alias Wegerer), Giovanni Filippo",,,,,,,,,,male,italian:1,,,,,,,,,
46946,Giovanni Francesco Buonamici,Giovanni Francesco,Buonamici,"Buonamici, Giovanni Francesco",,,,physician,medicine,natural philosophy,physician,professional,,male,latin:2,,,,,,,,,
47168,Giovanni Francesco Laurenti,Giovanni Francesco,Laurenti,"Laurenti, Giovanni Francesco",,,,scholar,astronomy,natural philosophy,,,Catholic,male,italian:1,,,,,,,,,
47429,Giovanni Francesco Vanni,Giovanni Francesco,Vanni,"Vanni, Giovanni Francesco",,,,Jesuit (S.J.),natural philosophy,natural philosophy,jesuit,clergy,Catholic,male,italian:1,Yes,"Exegeses physico-mathematicae de momentis gravium, de vecte ac de motu aequabiliter accelerato…Romae 1685.",,,,,,,
47051,Giovanni Gartino,Giovanni,Gartino,"Gartino, Giovanni",,,different name,,,,,,,male,german:1,,,,,,,,,
47238,Giovanni Montel (Montiel),Giovanni,Montel (Montiel),"Montel (Montiel), Giovanni",,,,Jesuit (S.J.),travel/exploration,travel/exploration,jesuit,clergy,Catholic,male,italian:1,,,,,,,,missionary,
47251,Giovanni Nardi,Giovanni,Nardi,"Nardi, Giovanni",,,,physician to the grand Duke of Tuscany,medicine,natural philosophy,physician,professional,Catholic,male,latin:2;italian:2,Yes,"De rore disquisitio physica, Firenze 1642.",,,,,,,
47513,Giovanni Nicolò Conti,Giovanni Nicolò,Conti,"Conti, Giovanni Nicolò",82697266,,Cardinal,Cardinal,,,cardinal,"clergy,church_official,titled nobility",Catholic,male,italian:26,,,,"Poli, Italy",1617,"Ancona, Italy",1698-1-20,,
46979,Giovanni Paolo Chiaranda,Giovanni Paolo,Chiaranda,"Chiaranda, Giovanni Paolo",,,,Jesuit (S.J.),"history,antiquarianism",history/classical scholarship,jesuit,clergy,Catholic,male,italian:2,Yes,"Piazza, citta_ di Sicilia antica, nuova, sacra, e nobile. Messina: Gli heredi di P. Brea, 1654; Thesaurus antiquitatum et historiarum Siciliae quo continentur rarissimi et optimi quique scriptores qui nobilissimarum insularum Siciliae, Sardiniae, Corsicae et adjacentum, situm, res gestas, antiquitates et imperiorum vicitudines memoriae prodiderunt... ",,,1613,,1693,,
46756,Giovanni Paolo Oliva,Giovanni Paolo,Oliva,"Oliva, Giovanni Paolo",,,,"Jesuit (S.J.),General of the Society of Jesus",,,"jesuit,jesuit general","clergy,church_official",Catholic,male,latin:2,Yes,"Panegyrici Joannis Pauli Oliva et Antonii Vieira Societatis Jesu, B. Stanislao Kostka Festa_ ejus luce Dicti, 1690; Prælegenda variis anni temporibus publice in triclinio, 1851; In selecta Scripturae loca ethicae commentationes, 1744.",,,,,,,
47285,Giovanni Pietro Pasquale,Giovanni Pietro,Pasquale,"Pasquale, Giovanni Pietro",,,,Jesuit (S.J.),,religious/morality,jesuit,clergy,Catholic,male,italian:1,Yes,"Historia della prima chiesa di Capua, Napoli 1666.",,,,,,,
46896,Girolamo Bardi,Girolamo,Bardi,"Bardi, Girolamo",,,,priest,,,priest,clergy,Catholic,male,italian:3;latin:2,Yes,"Medicus politico catholicus, seu Medicinae sacrae tum cognoscendae, tum faciundae idea. Genuae: Typis Jo. Mariae Farroni, 1644; Xaverius peregrinus. Romae: typis Ignatij de Lazeris, 1659. ",,,,,,,
46699,Girolamo Boncompagni,Girolamo,Boncompagni,"Boncompagni, Girolamo",,,Cardinal,Cardinal,,,cardinal,"church_official,clergy",Catholic,male,italian:1,Yes,"[Titre manquant], 1665.",,,,,,,
47346,Girolamo da Sassari,Girolamo da,Sassari,"Sassari, Girolamo da",,,,Capuchin (O.F.M. Cap.),,,capuchin,clergy,Catholic,male,italian:1,,,,,,,,,
46797,Giulio Banfi (Palfi),Giulio,Banfi (Palfi),"Banfi (Palfi), Giulio",,,,composer,music,music,,professional,Catholic,male,italian:2,,,,,,,,,
47002,Giulio Cuzzio,Giulio,Cuzzio,"Cuzzio, Giulio",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,"italian:1;latin,italian:1",,,,,,,,,
47068,Giulio Giustiniani,Giulio,Giustiniani,"Giustiniani, Giulio",,,,"procurator of San Marco in Venice, antiquarian-owner of greek manuscripts library",,other,"procurator,collector",professional,Catholic,male,italian:2,,,,,1624,,1699,,
46757,Giuseppe Antonio Petrucci,Giuseppe Antonio,Petrucci,"Petrucci, Giuseppe Antonio",,,disciple of Athanasius Kircher,disciple of Athanasius Kircher,,,disciple,,Catholic,male,italian:2,,,,,,,,,
46953,Giuseppe Candone,Giuseppe,Candone,"Candone, Giuseppe",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
46986,Giuseppe Coccia,Giuseppe,Coccia,"Coccia, Giuseppe",,,,,,,,,,male,italian:5;latin:1 ,,,,,,,,,
46828,Giuseppe della Corgna,Giuseppe della,Corgna,"Corgna, Giuseppe della",,,Bishop of Orvieto,Bishop of Orvieto,,,bishop,"church_official,clergy",Catholic,male,italian:2,Yes,"Constitutiones editae ab illustre et reverend. domino fr. Josepho della Corgna, episcopo Urbevetano: In Diocesana Synodo celebrata in Ecclesia sua Cathedrali Urbevetana diebus 20.21.22 mensis Octobris 1666, 1667.",,,,,,,
46726,Godefrid Alois Kinner von Löwenthurm,Godefrid Alois,Kinner von Löwenthurm,"Kinner von Löwenthurm, Godefrid Alois",,,,"mathematician, tutor to the Archduke",mathematics,natural philosophy, tutor,professional,Catholic,male,latin:28,Yes,"Elucidatio Geometrica problematis Austriaci, 1653, Stella matutina in medio Nebulae, 1664 ",,,,,,,
46994,Gottfried Cörler,Gottfried,Cörler,"Cörler, Gottfried",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,"latin:2;latin,italian:1",,,,,,,,,
47109,Gottfried Henschius,Gottfried,Henschius,"Henschius, Gottfried",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:4,,,,,,,,,
47453,Gottfried Wendelin,Gottfried,Wendelin,"Wendelin, Gottfried",37002606,,"Godefroy, Vendelinus",scholar,astronomy,natural philosophy,"priest,educator,cartographer","professional,clergy",Catholic,male,latin:1,Yes,"Gotifredi Wendelini Luminarcani Eclipses Lunares ab. a. 1573. ad 1643. observatae quibus tabulae atlanticae supertruuntur earumque idea proponitur, Antverpie 1644. Leges salicae illustratae : illarum natale solum demonstratum: cum glossario salico vocum advaticarum, Antverpiae 1649. De sacris inscriptionibus, Antverpiae 1649.",,"Herk-de-Stad, Belgium",1580-6-6,"Ghent, Belgium",1667-10-24,,
47171,Gottfried Wilhelm Leibniz,Gottfried Wilhelm,Leibniz,"Leibniz, Gottfried Wilhelm",9849392,,,"natural philosopher,mathematician,librarian","mathematics,natural philosophy",natural philosophy,librarian,professional,Protestant,male,"latin,greek:1",Yes,,,"Leipzig, Germany",1646-1-7,"Hanover, Germany",1716-11-14,,
47355,Gotthard Franz von Schaffgotsch,Gotthard Franz von,Schaffgotsch,"Schaffgotsch, Gotthard Franz von",,,,"protonotary apostolic, capitulary in Breslau",,,capitulary,"titled_nobility, church_offical",Catholic,male,latin:2,,,,,1629,,1668,,
47554,governor of [unidentified] Perugia,governor of [unidentified],Perugia,"Perugia, governor of [unidentified]",,,,,,,,,,male,latin:3,,,,,,,,,governor of Perugia?
46717,Grand Duke of Tuscany Ferdinando II de' Medici,Grand Duke of Tuscany,Ferdinando II de' Medici,"Ferdinando II de' Medici, Grand Duke of Tuscany",59056232,,Grand Duke of Tuscany,Grand Duke of Tuscany,,,grand duke,titled_nobility,Catholic,male,italian:14,,,,Italian,1610-7-14,,1670-5-23,,
47336,Grégoire de Saint-Vincent,Grégoire de,Saint-Vincent,"Saint-Vincent, Grégoire de",,,,Jesuit (S.J.),mathematics,natural philosophy,jesuit,clergy,Catholic,male,latin:2,Yes,"Theoremata mathematica scientiae staticae, Lovanii 1624. P. Gregorii a Ste Vincentio opus geometricum quadraturae circuli et sectionum coni decem libris comprehensum. Problema Austriacum plus ultra quadratura circuli, Antverpiae 1647.",,,,,,,
46894,Gregorio Barbarigo,Gregorio,Barbarigo,"Barbarigo, Gregorio",,,Cardinal,Cardinal,,,"cardinal,diplomat","church_official,clergy,secular_official",Catholic,male,italian:1,,,,,,,,,
47469,Gregorio Zellani,Gregorio,Zellani,"Zellani, Gregorio",,,,,,,,,,male,italian:1,,,,,,,,,name unreadable
47235,Guido Montalbani,Guido,Montalbani,"Montalbani, Guido",,,,Franciscan (O.F.M.),,,franciscan,clergy,Catholic,male,italian:1,,,,,,,,,
46924,Hans Blaew,Hans,Blaew,"Blaew, Hans",,different last name Black?,,,,,,,,male,latin:1,,,,,,,,,
47046,Hans Jakob Froberger,Hans Jakob,Froberger,"Froberger, Hans Jakob",,,,"composer, musician",music ,music,"composer,musician",professional,Catholic convert,male,german:2,,,,,,,,,
47290,Heinrich Günther von Peschwitz,Heinrich Günther von,Peschwitz,"Peschwitz, Heinrich Günther von",,,,office holder at Sachsen electorate,,,office holder,secular_official ,Protestant,male,latin:1,,,,,,,,I assume protestant,
46925,Heinrich Julius von Blume,Heinrich Julius von,Blume,"Blume, Heinrich Julius von",,,,archivist of Duke August of Brunswick-L,,,archivist,"secular_official,professional",Catholic convert,male,latin:11,Yes,"Calixt, Georg, and Heinrich Julius von Blume. Viri Plurimum Reverendi, Excellentißimi, Dn. Georgii Calixti ... Exeritatio De Missis Solitariis Contra Pontificios Instituta. Accessit Henrici Ivlii Blvmen Hannoverani Defensio Adversvs Iohannem Mvlmannvm e Soc. Iesu Professorem Monasteriensem. Francofurti Ad Moenum: Hu_ttnerus, 1650; Conring, Hermann (Gelehrter), and Heinrich Julius von Blume (respondent). De constitutione episcoporum Germaniae. Helmaestadi: (Mu_ller), 1647.",,,,,,,
47230,Heinrich Modersohn,Heinrich,Modersohn,"Modersohn, Heinrich",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:3;italian:1,,,,,,,,,
47326,Heinrich Roth (Roa),Heinrich,Roth (Roa),"Roth (Roa), Heinrich",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:3,Yes,"Disputatio inauguralis de remedio revisorio adversus sententias camerae imperialis, Jenae 1680.",,,,,,,
47200,Hendrick Marcellius,Hendrick,Marcellius,"Marcellius, Hendrick",,,Henricus,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,Yes,"Armamentarium scientificum, in quo reposita ordinate et breviter illustrata continentur axiomata, pronunciata, dicta philosophica in primis et theologica, deinde etiam juridica, medica et... moralia , Paris 1635. Enchiridion militiae christianae sex titulis paraeneticis distinctum, quo, ex Scriptura, patribus, historicis sacris et profanis vera internae pacis obtinendae via ostenditur, Catalauni 1632.",,,,,,,
47434,Henricus Verstegen,Henricus,Verstegen,"Verstegen, Henricus",,,,,,,,,,male,latin:1,,,,,,,,,
47348,Henri Sauvalle,Henri,Sauvalle,"Sauvalle, Henri",,,Sauval,"scholar, lawyer ",history,history/classical scholarship,,professional,,male,french:1,Yes,,,"Paris, France",1623,,1676-3-21,,
46999,Hermann Crombach,Hermann,Crombach,"Crombach, Hermann",,,,Jesuit (S.J.),"theology,hagiography,church history",religious/morality,jesuit,clergy,Catholic,male,latin:1,Yes,"Primitiæ gentium: seu Historia SS. Trium Regum Magorum evangelicorum, et encomium quibus prærogativæ eorum, genus, patria, & expectatio sideris ac Messiæ ... commentario in caput S. Matthæi illustrata ... opere tripartito. Coloniæ Agrippinæ: Apud J. Kinchium, 1654; Vita et martyrivm S. Vrsvlæ et sociarum undecim millium virginum etc.: ex antiquis monimentis [sic] bona fide descriptu_, notabilibus argumentis, quibus historiæ fides satis solide_ fundari posse videatur confirmatum, et in duos distinctum tomos. Coloniæ Agrippinæ: Sumptibus Hermanni Mylij Birckm, 1647; Veri et pii sacerdotis idea, seu vita R. D. Iacobi Merlo-Horstii, pastoris B. Mariae Virginis in pasculo Coloniae. Coloniae: Kinchius, 1645.",,,,,,,
46832,Hermann Georg von Neuhoff,Hermann Georg von,Neuhoff,"Neuhoff, Hermann Georg von",,,Prince-abbot of Fulda,Prince-abbot of Fulda,,,prince abbot,"titled_nobility,clergy,church_official",Catholic,male,latin:2,,,,,,,,,
47123,Hermann Horst,Hermann,Horst,"Horst, Hermann",,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:4,,,,,,,,,
46920,Hermann von Biesenrodt,Hermann von,Biesenrodt,"Biesenrodt, Hermann von",,,,member of Fruitbearing Society,,,,,,male,latin:1,,"Hannß Hermann von Biesenrod, Der Geistliche gestirnte Kirchen-Himmel/ Wie er In den Worten Christi Joh. 3. v. 16. sich zeiget Und Bey der letzten Ehrerweisung Des ... Hn. Hannß Hermann von Biesenrodts/ HochFu_rstl. Sa_chs. Creyß- und Ambts-Hauptmanns zu Ju_terbog und Dahm/ Wie auch des Ju_terbogischen Creyses Directoris, In einer o_ffentlichen Geda_chtniß-Predigt vorgetragen/ Dahm/ den 26. Iunii des 1698sten Jahres.",,,,,,,
47164,Hieronymus Ambrosius Langenmantel,Hieronymus Ambrosius,Langenmantel,"Langenmantel, Hieronymus Ambrosius",20478005,,,"natural philosopher, anatomist, academy member, Respondent at University of T","natural philosophy,anatomy ",natural philosophy,"academy member,Respondent",professional,Catholic,male,latin:5,Yes,"Panoplia genethliaca Augustanae nobilitatis latino-gallica, Augustae Vindelicorum 1668.",,,1641,,,,
47098,Hieronymus Harder,Hieronymus,Harder,"Harder, Hieronymus",,,professor of oriental languages at the university of Leyden,professor of oriental languages at the university of Leyden,"orientalism,languages",languages,professor,professional,Protestant,male,"latin,arabic:1;latin:2",Yes,"Disputatio Theologica de Theologia Noachica quam. Lugduni Batavorum: Apud viduam & haeredes J. Elsevirii, 1668; Zwinger, Johann, and Hieronymus Harder. Disputatio Philosophica de Sede Animae Rationalis. Basileae: Deckerus, 1664.",,,,,,,
46815,Holy Roman Emperor Ferdinand III,Holy Roman Emperor,Ferdinand III,"Ferdinand III, Holy Roman Emperor",,,,Holy Roman Emperor,,,emperor,titled_nobility,Catholic,male,latin:4;german:1,,,,,,,,,
